month,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,,,,,,,,,,,,,,,,,,,0.022552632122727245,0.031231031024348797,0.018825974025112133,,0.0715949948671698,0.025834677248310865,0.04568481277450617,0.03212571395579244,0.022223963967440082,0.1984641473446646,0.0577272322150377,0.0,0.10305922785646467,0.2376112348322547,0.11028373439166587,0.02336704094970317,0.12975152560555803,0.010700695137429871,0.38349205208488213,0.010392780769991321,0.22298187981102774,0.033038604255696706,0.17463684215289194,0.003692797579788508,0.01930648803327974,0.003725469834984467,0.062069225738054026,0.13167634640604206,0.0,0.005533471840777204,0.30237429039082503,0.03858997561453435,0.01264444958782155,0.0241483750520781,0.11069350453750115,0.0008845280647933609,0.1463391590708183,0.05575399955014575,0.00886734159073775,0.08648002963780402,0.15245654717004914,0.3640258815258216,0.10090954144710673
2,,,,,,,,,,,,,,,,,0.0062080413723178875,0.02452639748352135,0.13901299380660292,0.08818726316800794,0.2534412331770616,0.34068668295173543,0.017920629467106146,0.12057860514948875,0.08693044221766268,0.12427164504078125,0.20909695829334135,0.0016230950005691538,0.011523132999266442,0.11910770922880216,0.37328464516379783,0.27416951350905444,0.0,0.07278078665506994,0.05695593754343538,0.025040510429881042,0.24639529351277076,0.0,0.12230107539025677,0.06606136853444014,0.0,0.16263373133505496,0.15199008450832746,0.27586796039155403,0.731916927353435,0.25023503025970273,0.009622528507043081,0.009416070495026832,0.044473758235052445,0.4692003675063473,0.0744454923971586,0.00697370023550646,0.15454779647774194,0.0030909756702012345,0.0589052665870319,0.008581869223939245,0.021899492446497276,0.15859997063709774,0.175429815625075,0.01404325394564845,0.32935940583263595
3,,,,,,,,,,,,,,,,,0.06945408311634495,0.08496105232554248,1.6579509317514458,0.0918734337918701,0.2449686778321531,0.08782753320531186,0.41296923170106525,0.3600329404987267,0.37494931830869976,0.01573372949256881,0.02640417220591507,0.40877082146321486,0.0,0.12684741958917287,1.1231432880056889,0.06279714806596547,0.04270114334643793,0.6751019965359193,0.4067190455017784,0.11745466041175733,0.18898729422248398,0.17457673410178634,0.0,0.20996126052391154,0.8404522200921847,0.20338326467093656,0.11032433443905358,0.07041280218890884,0.07778474839575239,0.41143187218064886,0.20563906289670175,0.01909101598829794,0.03410361111677465,0.4224353977903231,0.3334174573060694,0.20564610367785177,0.3735878382857527,0.02782542640612873,0.24322870737940358,0.16518323663363835,0.22523776103062268,0.04759848764012414,0.04626220511275592,0.18084600734266237,0.14034882900729923
4,,,,,,,,,,,,,,,,,0.785264659596828,0.08298617688618033,0.6421121672615101,2.32120723964718,1.4453207567593884,0.28036315672246753,1.345185836936817,0.08376164744441555,0.2530507593775015,0.12952608999430176,0.16542245105721734,0.3845765373574677,0.008402231702215745,0.8697807285557766,0.30483274260285254,0.13378118765946823,1.6424752361160402,0.26399458166361034,0.44578500741896904,0.3788876207845544,0.6756359821495493,1.2244375950487938,0.32730108467632785,0.8286163972051793,0.39262206692328405,0.3261725085121686,0.061120663924981514,0.7349862494731039,0.4813142529016506,0.5629738380545012,0.7517617594342543,0.18738612157918888,1.5505250929339178,0.13423771049967,0.25400063845660914,0.12800910484644495,0.08384353495516494,0.5838956067271567,0.5557798744508878,0.9223939963308087,0.6337911450227962,0.5203994713331354,0.37265991407471927,0.07130660916657057,1.3895145798102366
5,,,,,,,,,,,,,,,,,0.7852237650108191,1.4493402249270988,0.3346446419819899,1.1582838217947695,0.8278027948593808,0.8369978238341628,0.2649624196759205,0.6118544869538031,0.2471520787972178,0.6808648618318435,0.045190400239466126,0.2933028331682553,0.09234709318235386,0.12305171329346785,0.07103633273346535,0.441442869403272,0.8593808018908013,1.5730840682254696,1.4233114430835145,0.2004431367735808,1.337579986524442,0.4076782905140185,0.5541951520336565,1.4589127626697336,0.5809350614937021,0.8066397443220624,0.17407402015031487,0.1499578391005091,0.06940264439460335,0.1089322738804378,0.31233754578180645,1.4759710092653486,1.297880394699794,0.8566957175740372,0.7496866040900084,0.0,0.5397099535624004,1.6958776545266063,0.7093252342661931,0.729096625242844,1.0267993864245377,0.29733270022992153,1.9788472336478695,0.4929454653533742,1.206089859810218
6,,,,,,,,,,,,,,,,,0.1774204220613984,2.013565552675732,0.4781361116217593,0.2189853025115946,2.0946906614177663,1.2287501065161488,0.033718547743163504,0.22468931733224518,0.19013585558769244,0.07796044253044829,0.31053270208326356,0.09319287722506352,0.02322255579578488,1.3925200875898374,0.14168031224393035,0.060858407663712796,0.3502936649887334,0.7463758899623415,,0.0734574697010874,0.16635010995767233,0.5295261113555847,0.1818251587575979,0.0019673573243139,0.3004772198487735,0.5514991370016957,0.8017771051495463,0.5840143090724207,1.557516529087604,0.06659893974463099,0.3093024590260643,0.6282992663527966,0.13966370951786292,0.021773541865644997,0.2372448288306077,0.3697403771186405,0.0914059384724792,0.6658876433518474,0.5291789662830552,3.501966852681576,1.3305859146247967,1.2794672698709573,0.20452187783711026,0.31791085555915793,1.5572662454792463
7,,,,,,,,,,,,,,,,,0.30756608763784027,0.5247018846805968,0.2715094062176557,0.33729666723565255,1.2040819255991568,0.1429304309983392,1.3375114617049346,0.02224082212794011,0.8652023331318506,0.45945345756061345,0.0,0.026442227828053586,0.9374296138138845,2.537963643145585,,0.0,0.5680277490408893,0.4687785075003282,,2.503971434380521,0.4833831192514078,0.22218545734017509,0.22609594715735246,0.7562128584736885,0.034915626637946916,0.29239068620945663,0.09518815017762917,0.10217507735544204,0.5072745384728611,0.5721181580541932,1.127701487776064,1.0633179545927325,0.4537928692188879,0.2846434555462337,0.13682396848889392,1.111612136262481,0.0,0.8919486469637417,0.4137572442821311,1.2809915029705568,1.0747530272680559,0.13789713741777052,2.096179908822378,0.0,0.2945468041303369
8,,,,,,,,,,,,,,,,,0.38641997193458494,0.24520263411045537,2.16248556532901,0.9814557408474611,0.748160308849248,0.11300529295967582,0.11929949874162699,1.3321460957638152,3.4878935891030456,0.11541717749336347,0.3291674202901158,0.20170712859687256,0.10613967750888388,,,1.1157590464570546,1.0007420428059925,0.5899564962947343,,0.06431328814128678,0.032014158711891394,0.0,0.23006806735752588,0.3166621882732269,0.03546496533429172,0.7030816305913893,0.40682980544555447,0.9159545374901178,0.057075912403937265,0.02797490152523959,0.6433243951411545,1.1660260428599356,0.6052200782017223,0.2988343429483831,2.9547582646192283,1.3618230235144186,0.335515533575649,2.3254254821564224,0.010804133463928004,2.6371773379698045,1.2037282376841565,0.13105807269883687,1.1218513421482017,0.02369804966800981,0.1001045825217
9,,,,,,,,,,,,,,,,,0.11335429391242709,0.08474459256224405,0.44892672409953427,0.6338214788291808,0.46128985337589606,1.0905539644801416,0.15207978739486988,0.6017335480938141,1.0849306376111867,0.13931464327027282,0.2543520429983741,0.6476905438997902,0.847164896765136,0.05498130147610185,0.0,1.480591888001309,0.027751789111069746,0.6080094984350674,,0.44364364274912427,0.2860543918593238,0.48089016179460753,0.6121555871485832,0.6237234071533349,0.34851026386841416,0.2277662668350854,0.08348771369983822,0.5834407191732698,2.494872334440269,0.5214151938983326,0.1009909560367105,0.061452136103329794,0.5926359646751299,0.0436823464216678,0.844989186446353,0.39750776375418456,0.09078441294131276,0.24490396510826704,1.0497861335904457,1.4816731385067905,0.504726320561941,1.0598392292809982,1.555949679455456,1.653044791638761,0.017650613264117262
10,,,,,,,,,,,,,,,,,1.6735712148240314,0.3146014184313369,0.25847823484970717,2.430639287330374,0.31889152558156725,0.22857256259764186,0.5422458349471512,0.17059916356358026,0.0,0.2958601416810668,0.0766659649944651,0.48282589712683205,0.12745236089687323,0.30315099902512865,0.2879861447022825,0.05666747795298481,1.3636330425466177,0.07181362506691524,,0.7358960563283581,0.43405859215867254,0.6361807771349584,0.0,0.33309973247321323,0.04830636939255944,0.7258169178456367,0.4977246693882324,0.14998150152209452,0.23934180380884773,0.20561390176985755,0.29567522664342066,0.3029640021335863,0.03671986641956565,0.0,0.11870369620202582,0.07441528031845208,0.17784439129642654,0.059974109184291274,0.1014538868968748,0.1676209106398162,0.32271400556991525,0.002687111148685934,0.015427509213451297,0.2558274836489732,0.050081980191364436
11,,,,,,,,,,,,,,,,,0.0,0.9203631297610481,0.08510403908430758,0.5071955476320562,0.04596422932833146,1.1354525711482357,0.5764401398094601,0.1432397668409537,0.15867522845393828,0.1077860666690766,0.018083087963185425,0.08685524356996507,0.1335431383534082,0.14723069408005968,0.06952227461993095,0.09202278202796291,0.0,0.11553928396812371,,0.27814101042763284,0.1379397549584717,0.026683173821913795,0.4129804483745501,0.09186207659118333,0.08348347357633992,0.10521399798178623,0.047661684370596785,0.002818476589077806,0.34989915820040174,0.0,0.2617458962506339,0.016191786393167942,1.6440423843731717e-05,0.19234037557631695,0.028148222927321265,0.13843257668963563,0.0,0.44507826815707774,0.050818655156431976,0.0,0.5300629037331818,0.03353293668265343,1.2194485786036116,0.1362216838504717,0.8411059977859036
12,,,,,,,,,,,,,,,,,0.036915639928761505,0.6009061832206277,0.024081546355536186,0.09779637650451665,,0.36990007145041426,0.3250960767615892,0.02866606090803516,,0.0012629650381593244,0.07845517181886454,0.0,0.09491474149058582,0.24281191662853696,0.1623201430304148,0.03391303542067684,0.015486197217455533,0.010055767401424453,,0.37324392593191097,0.0,0.24692823218687837,0.8161836347696496,0.0,0.0012595687330663116,0.0,0.09600250612825457,0.21273217818270368,0.23018934024787924,0.05212484274065886,0.09256907983724097,0.20260154672134661,0.0012074938979154011,0.016490654076467503,0.23202466648163775,0.023731975144797402,0.004187351225625995,0.12276237170016065,0.07132842838670916,0.0,0.09939858287343682,0.19691849673066997,0.21468653206458896,0.33975127388918974,0.007686793132672613
